LOB,CoverageCode,CoverageName,VariableCode,VariableName
CA7Line,CA7PIP1,PIP Coverage,CA7FirstPartyBenefitCovType,First Party Benefits Coverage Type
CA7Line,CA7PIP1,PIP Coverage,CA7MedicalExpenseBenefitsLimit2,Medical Expense Benefits Limit
CA7Line,CA7PIP1,PIP Coverage,CA7FirstPartyBenefitCovDed,First Party Benefits Coverage Deductible
CA7Line,CA7PIP1,PIP Coverage,CA7ExtraordinaryMedicalBenefitsCovLimit1,Extraordinary Medical Benefits Coverage Limit
CA7Line,CA7PIP1,PIP Coverage,CA7CombinationFirstPartyBenefitsLimit1,Combination First Party Benefits Limit
CA7Line,CA7PIP1,PIP Coverage,CA7PIPDed,PIP Deductible
CA7Line,CA7PIP1,PIP Coverage,CA7PersonalInjuryProtectionCovType,Personal Injury Protection Coverage Type
CA7Line,CA7PIP1,PIP Coverage,CA7PIPStacking,Personal Injury Protection Stacking
CA7Line,CA7PIP1,PIP Coverage,CA7FuneralExpenseBenefitsLimit2,Funeral Expense Benefits Limit
CA7Line,CA7PIP1,PIP Coverage,CA7AccidentalDeathBenefitsLimit2,Accidental Death Benefits Limit
CA7Line,CA7AutoLoanLeaseGapCovSpecialTypesSPV,Auto Loan/Lease Gap,NA,NA
CA7Line,CA7TXFormF1UniformCommercialMotorVehicleBIAndPrope,Texas Form F-1 - Uniform Commercial Motor Vehicle Bodily Injury And Property Damage Liability Insurance Endorsement,NA,NA
CA7Line,CA7LeasingRentalConcernsConversionEmbezzlementSSPV,"Leasing Or Rental Concerns - Conversion, Embezzlement Or Secretion",NA,NA
CA7Line,CA7ExperienceRatingModificationLatestYear,Commercial Auto Experience Rating Modification Latest Year,CA7LatestYearTotalLmtdIndemnity,Total Indemnity Limited By MSL (Physical Damage Losses)
CA7Line,CA7ExperienceRatingModificationLatestYear,Commercial Auto Experience Rating Modification Latest Year,CA7LatestYearLatestLossValuationDate,Latest Loss Valuation Date
CA7Line,CA7ExperienceRatingModificationLatestYear,Commercial Auto Experience Rating Modification Latest Year,CA7LatestYearPolicyWithSameCarrier,Policy With Same Carrier
CA7Line,CA7ExperienceRatingModificationLatestYear,Commercial Auto Experience Rating Modification Latest Year,CA7LatestYearTotalIncludableLmtdLosses,Total Includable Losses Limited By MSL (Liability Losses)
CA7Line,CA7ExperienceRatingModificationLatestYear,Commercial Auto Experience Rating Modification Latest Year,CA7LatestYearPolicyYearEffectiveDate,Policy Year Effective Date
CA7Line,CA7ExperienceRatingModificationLatestYear,Commercial Auto Experience Rating Modification Latest Year,CA7LiabLatestYearLossDevelopmentFactorOverride,Latest Year Loss Development Factor Override
CA7Line,CA7ZoneRatedTruckRentalReimbursement,Rental Reimbursement,CA7NumberOfDays8,No. Of Days
CA7Line,CA7ZoneRatedTruckRentalReimbursement,Rental Reimbursement,CA7AnyOneDay5,Any One Day
CA7Line,CA7ZoneRatedTruckRentalReimbursement,Rental Reimbursement,CA7AnyOnePeriod11,Any One Period
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7Territory4,Territory
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7EquippedWithMechanicalLift2,Equipped with Mechanical Lift
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7LiabLimitText6,Transportation Of Seasonal Or Migrant Farm Workers Liability Limit
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7GaragingLocationOverride5,Garaging Location Override
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7SecondaryClassCode,Transportation Of Seasonal Or Migrant Farm Workers Secondary Class Code
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7Ded84,Transportation Of Seasonal Or Migrant Farm Workers Liability Deductible
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7PassengerHazard4,Passenger Hazard Coverage
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7ZipCode10,Zip Code
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7PassengerHazardClassCode4,Passenger Hazard Coverage Class Code
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7GaragingLocation2,Garaging Location
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7RadiusClass1,Transportation Of Seasonal Or Migrant Farm Workers Radius
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7PrimaryClassCode,Transportation Of Seasonal Or Migrant Farm Workers Primary Class Code
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7SeatingCapacity,Transportation Of Seasonal Or Migrant Farm Workers Seating Capacity
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7ZipCodeOverride4,Zip Code Override
CA7Line,CA7FarmLaborContractorsZNR,Transportation Of Seasonal Or Migrant Agricultural Workers,CA7Fleet,Transportation Of Seasonal Or Migrant Farm Workers Fleet
CA7Line,CA7DOCCovBroadCovForNamedIndPD_Ext,Drive Other Car Cov Broadened Cov For Named Individuals Property Damage,CA7DOCCovBCovForNamedIndPDLimit_Ext,Limit
CA7Line,CA7DOCCovBroadCovForNamedIndPD_Ext,Drive Other Car Cov Broadened Cov For Named Individuals Property Damage,CA7DOCCovBCovForNamedIndPDDed_Ext,Deductible
CA7Line,CA7TerrorismNoFaultPPT_Ext,Terrorism - No-Fault,NA,NA
CA7Line,CA7CustomerComplaintLegalDefense,Customer Complaint Legal Defense,CA7ManualPremium17,Manual Premium
CA7Line,CA7CustomerComplaintLegalDefense,Customer Complaint Legal Defense,CA7CustomerComplaintLegalDefenseAggLimit,Customer Complaint Legal Defense Aggregate Limit
CA7Line,CA7CustomerComplaintLegalDefense,Customer Complaint Legal Defense,CA7CustomerComplaintLegalDefenseLimit,Per Customer Complaint Legal Defense Limit
CA7Line,CA7AutoLoanLeaseGapCovZoneRatedZNR,Auto Loan/Lease Gap,NA,NA
CA7Line,CA7ExperienceRatingModification,Commercial Auto Experience Rating Modification,CA7ActualPhysDamageExpectedLossRatio,Actual Physical Damage Expected Loss Ratio
CA7Line,CA7ExperienceRatingModification,Commercial Auto Experience Rating Modification,CA7ActualLiabExpectedLossRatio,Actual Liability Expected Loss Ratio
CA7Line,CA7ExperienceRatingModification,Commercial Auto Experience Rating Modification,CA7ExpenseVariationApplies,Expense Variation Applies
CA7Line,CA7VehicleUnderinsuredMotoristPropertyDamageSPV,Special Types Underinsured Motorists Property Damage,CA7Wanted77,Underinsured Motorists Property Damage Coverage
CA7Line,CA7NonOwnedAutoLiabNOA,Non Owned Auto Liability,CA7NonOwnedAutoDeductible,Deductible
CA7Line,CA7NonOwnedAutoLiabNOA,Non Owned Auto Liability,CA7LiabLimit,Liability Limit
CA7Line,CA7NonOwnedAutoLiabNOA,Non Owned Auto Liability,CA7LiabCovType2,Liability Coverage Type
CA7Line,CA7TotalBankruptcyOrInsolvencyExclForActsErrorsOrO,"Total Bankruptcy Or Insolvency Exclusion For Acts, Errors Or Omissions Liability",CA7ManualPremium37,Manual Premium
CA7Line,CA7TXIncreasedLmtsOthThanDesignatedDriversSPV,Texas Increased Limits - Other Than Designated Driver,NA,NA
CA7Line,CA7ExclProdsAndWorkYouPerformed,Exclusion - Products And Work You Performed,NA,NA
CA7Line,CA7NonOwnedAutoLiabExtendedPartnersNOA,Non Owned Auto Liability Extended Partners,CA7ExtendedCovForPartners,Extended Coverage For Partners
CA7Line,CA7DOCCovBroadCovForNamedIndivs,Drive Other Car Coverage - Broadened Coverage For Named Individuals,NA,NA
CA7Line,CA7DOCCovBroadCovForNamedIndivsUninsuredMotoristsP,Drive Other Car Cov Broadened Cov For Named Individuals Uninsured Motorists Property Damage,CA7Ded64,Uninsured Motorists Property Damage Coverage Deductible
CA7Line,CA7DOCCovBroadCovForNamedIndivsUninsuredMotoristsP,Drive Other Car Cov Broadened Cov For Named Individuals Uninsured Motorists Property Damage,CA7LimitText38,Uninsured Motorists Property Damage Limit
CA7Line,CA7AmendmentOfSingleInterestPolicyProvisionsPublic,Amendment Of Single Interest Policy Provisions - Public Or Livery Passenger Conveyance And On-Demand Delivery Services Exclusion,NA,NA
CA7Line,CA7CommunicableDiseaseExclForGeneralLiabCovs,Communicable Disease Exclusion For General Liability,CA7ManualPremium27,Manual Premium
CA7Line,CA7TXChangesMexicoCovBroadPBT,Texas Changes - Mexico Coverage - Broad,NA,NA
CA7Line,CA7LmtdFungiOrBacteriaCovForGarageOpsOthThanCovrdA,Limited Fungi Or Bacteria Coverage For General Liability,CA7Limit24,Fungi and Bacteria Liability Aggregate Limit
CA7Line,CA7LmtdFungiOrBacteriaCovForGarageOpsOthThanCovrdA,Limited Fungi Or Bacteria Coverage For General Liability,CA7ManualPremium19,Manual Premium
CA7Line,CA7VehicleUnderinsuredMotoristPropertyDamagePBT,Public Transportation Underinsured Motorists Property Damage,CA7Wanted76,Underinsured Motorists Property Damage Coverage
CA7Line,CA7GaragePersonalInjuryProtectionEndorsementMedGRD,Auto Dealers Personal Injury Protection Endorsement Medical Expenses Cov,CA7MedicalExpenses,Medical Expenses (Each Person)
CA7Line,CA7VehicleOptionalBasicEconomicLossZNR,Zone Rated Truck Optional Basic Economic Loss,CA7Wanted73,Optional Basic Economic Loss Coverage
CA7Line,CA7VehicleOthThanCollisionZNR,Zone Rated Truck Other Than Collision,CA7CovType50,Other Than Collision Coverage Type
CA7Line,CA7VehicleOthThanCollisionZNR,Zone Rated Truck Other Than Collision,CA7AntiTheftDevice4,Anti-Theft Device
CA7Line,CA7VehicleOthThanCollisionZNR,Zone Rated Truck Other Than Collision,CA7LossesCovrd4,Losses Covered
CA7Line,CA7VehicleOthThanCollisionZNR,Zone Rated Truck Other Than Collision,CA7DedType4,Deductible Type
CA7Line,CA7VehicleOthThanCollisionZNR,Zone Rated Truck Other Than Collision,CA7Ded36,Deductible
CA7Line,CA7AmphibiousVehicles,Amphibious Vehicles,NA,NA
CA7Line,CA7VehicleUninsuredMotoristPBT,Public Transportation Uninsured Motorists,CA7TerritoryGroup2,Territory Group
CA7Line,CA7VehicleUninsuredMotoristPBT,Public Transportation Uninsured Motorists,CA7Wanted25,Uninsured Motorists Coverage
CA7Line,CA7PublicTransportationMultiPurposeEquipPBT,Multipurpose Equipment,NA,NA
CA7Line,CA7TXIncreasedLmtsOthThanDesignatedDriversPIPZNR,Zone Rated Truck Increased Limits Other Than Designated Driver PIP,CA7ManualPremium91,Manual Premium
CA7Line,CA7TXIncreasedLmtsOthThanDesignatedDriversPIPZNR,Zone Rated Truck Increased Limits Other Than Designated Driver PIP,CA7Limit62,Personal Injury Protection Limit Of Insurance (Each Person)
CA7Line,CA7DOCCovBroadCovForNamedIndivsUninsuredMotorists,Drive Other Car Cov Broadened Cov For Named Individuals Uninsured Motorists,CA7CovType83,Uninsured Motorists Coverage Type
CA7Line,CA7DOCCovBroadCovForNamedIndivsUninsuredMotorists,Drive Other Car Cov Broadened Cov For Named Individuals Uninsured Motorists,CA7SplitLimit5,Split Limit
CA7Line,CA7DOCCovBroadCovForNamedIndivsUninsuredMotorists,Drive Other Car Cov Broadened Cov For Named Individuals Uninsured Motorists,CA7CombinedSingleLimitText5,Combined Single Limit
CA7Line,CA7DOCCovBroadCovForNamedIndivsUninsuredMotorists,Drive Other Car Cov Broadened Cov For Named Individuals Uninsured Motorists,CA7CovType53,Uninsured Motorists Coverage Type
CA7Line,CA7NamedIndivsBroadenedPersonalInjuryProtection,Named Individuals - Broadened Personal Injury Protection,NA,NA
CA7Line,CA7PublicTransportationTapesRecordsAndDiscsCovCPBT,Public Transportation Tapes Records And Discs Coverage Comprehensive,NA,NA
CA7Line,CA7GaragekeepersCovCollisionGRD,Garage Garagekeepers Coverage Collision,CA7CovType,Garagekeepers Collision Coverage Type
CA7Line,CA7GaragekeepersCovCollisionGRD,Garage Garagekeepers Coverage Collision,CA7Limit3,Maximum Limit Of Liability
CA7Line,CA7GaragekeepersCovCollisionGRD,Garage Garagekeepers Coverage Collision,CA7Ded3,Deductible
CA7Line,CA7VehicleLiabTTT,Truck Liability,CA7LimitText22,Liability Limit
CA7Line,CA7VehicleLiabTTT,Truck Liability,CA7PercentOfMilesDrivenInGreenZone9,Percentage Of Miles Driven In Green Zone
CA7Line,CA7VehicleLiabTTT,Truck Liability,CA7CovType47,Liability Coverage Type
CA7Line,CA7VehicleLiabTTT,Truck Liability,CA7VehicleSymbolCharacterOne4,Vehicle Symbol Character One
CA7Line,CA7VehicleLiabTTT,Truck Liability,CA7Ded52,Liability Deductible
CA7Line,CA7VehicleLiabTTT,Truck Liability,CA7VehicleSymbolCharacterTwo4,Vehicle Symbol Character Two
CA7Line,CA7PrivatePassengerAddedPersonalInjuryProtectioPPT,Added Personal Injury Protection,NA,NA
CA7Line,CA7VehicleUnderinsuredMotoristPropertyDamageGRD,Garage Underinsured Motorists Property Damage,CA7Wanted74,Underinsured Motorists Property Damage Coverage
CA7Line,CA7TXIncreasedLmtsOthThanDesignatedDriversUninsPBT,Public Transportation Increased Limits Other Than Designated Driver UM,CA7ManualPremium77,Manual Premium
CA7Line,CA7TXIncreasedLmtsOthThanDesignatedDriversUninsPBT,Public Transportation Increased Limits Other Than Designated Driver UM,CA7LimitOfIns47,UM/UIM Combined Liability Or UM/UIM Bodily Injury (Each Accident Or Each Person/Each Accident)
CA7Line,CA7LossPayableClauseTTT,Loss Payable Clause,NA,NA
CA7Line,CA7AdditionalInsuredGeneralLiabCovsGrantorOfFranc1,Kansas Additional Insured - General Liability Coverages - Grantor Of Franchise,NA,NA
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7WorkLossOther9,Other Description
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7AnyAutoOwnedByYou3,"Any auto"" owned by you"""
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7AccidentalDeathOwnedAutoOwnedByYou3,Owned by You (Accidental Death Benefit)
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7MedicalExpenseOwnedByYou9,Owned by You (Medical Expenses applies)
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7AnyPrivatePassengerAutoOwnedByYou3,"Any private passenger auto"" owned by you"""
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7AccidentalDeathOwnedAutoUnderCovForm9,An owned 'auto' under the Coverage Form's Covered Autos Liability Coverage (Accidental Death Benefit)
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7WorkLossOwnedAutoOwnedByYou3,Owned by You (Work Loss)
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7AnyMotorVehicleLicensePlateIssuedToYou3,Any motor vehicle to which are attached dealer's license plates issued to you
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7MedicalExpenseOther9,Other Description
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7AccidentalDeathOwnedAutoOther3,Other Description
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7MedicalExpenseOwnedAutoUnderCovForm9,An owned 'auto' under the Coverage Form's Covered Autos Liability Coverage (Medical Expenses)
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7MedicalExpensePrivatePassengerOwnedByYou9,A 'private passenger auto' owned by you (Medical Expenses)
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7WorkLossOwnedAutoUnderCovForm9,An owned 'auto' under the Coverage Form's Covered Autos Liability Coverage (Work Loss)
CA7Line,CA7SpecialTypesPersonalInjuryProtectionEndorsemSPV,Personal Injury Protection,CA7AnyMotorVehicleOwnershipAcquiredByYou3,Any motor vehicle designated in the Declarations of the policy by the letters P.I.P. and a motor vehicle the ownership of which is acquired during the policy period by you as a replacement therefor
CA7Line,CA7EmergencyVehiclesFellowVolunFirefightersWorkSPV,Emergency Services - Volunteer Firefighters' And Workers' Injuries Limited Exclusion,NA,NA
CA7Line,CA7AsbestosExclusion_Ext,Asbestos Exclusion,NA,NA
CA7Line,CA7PriPassProDam_Ext,Private Passenger Property Damage,CA7PPPropDamDeductible_Ext,Deductible
CA7Line,CA7PriPassProDam_Ext,Private Passenger Property Damage,CA7PPPropDamLmt_Ext,Limit
CA7Line,CA7GaragekeepersCovOthThanCollisionGRD,Garage Garagekeepers Coverage Other Than Collision,CA7AllPerilsDed,All Perils Deductible
CA7Line,CA7GaragekeepersCovOthThanCollisionGRD,Garage Garagekeepers Coverage Other Than Collision,CA7Limit7,Maximum Limit Of Liability
CA7Line,CA7GaragekeepersCovOthThanCollisionGRD,Garage Garagekeepers Coverage Other Than Collision,CA7CovType4,Garagekeepers Other Than Collision Coverage Type
CA7Line,CA7GaragekeepersCovOthThanCollisionGRD,Garage Garagekeepers Coverage Other Than Collision,CA7LossesCovrd5,Losses Covered
CA7Line,CA7GaragekeepersCovOthThanCollisionGRD,Garage Garagekeepers Coverage Other Than Collision,CA7DedType6,Deductible Type
CA7Line,CA7GaragekeepersCovOthThanCollisionGRD,Garage Garagekeepers Coverage Other Than Collision,CA7Ded7,Deductible
CA7Line,CA7VehicleUninsuredMotoristGRD,Garage Uninsured Motorists,CA7Wanted4,Uninsured Motorists Coverage
CA7Line,CA7VehicleUninsuredMotoristGRD,Garage Uninsured Motorists,CA7TerritoryGroup,Territory Group
CA7Line,CA7SpecialTypesAddedPersonalInjuryProtectionEndSPV,Added Personal Injury Protection,NA,NA
CA7Line,CA7NYWaiverOfCollisionDeductible_Ext,Waiver Of Collision Deductible,NA,NA
CA7Line,CA7TXIncreasedLmtsOthThanDesignatedDriversMedPaPBT,Public Transportation Increased Limits Other Than Designated Driver Medical Payments,CA7Limit46,Auto Medical Payments Limit Of Insurance (Each Person)
CA7Line,CA7TXIncreasedLmtsOthThanDesignatedDriversMedPaPBT,Public Transportation Increased Limits Other Than Designated Driver Medical Payments,CA7ManualPremium75,Manual Premium
CA7Line,CA7TruckersUniformIntermodalInterchangeEndtFormTTT,Truckers - Uniform Intermodal Interchange Endorsement Form UIIE - 1,CA7SingleLimitBIAndPD,Single Limit 'Bodily Injury' And 'Property Damage' (Or the Equivalent)
CA7Line,CA7TruckersUniformIntermodalInterchangeEndtFormTTT,Truckers - Uniform Intermodal Interchange Endorsement Form UIIE - 1,CA7Limit23,"Each Accident"""""
CA7Line,CA7GrossReceiptsOrMileageBasisMedicalExpenseBenefi,Gross Receipts Or Mileage Basis Medical Expense Benefits,CA7ManualPremium161,Manual Premium
CA7Line,CA7GrossReceiptsOrMileageBasisMedicalExpenseBenefi,Gross Receipts Or Mileage Basis Medical Expense Benefits,CA7Limit90,Medical Expense Benefits Limit
CA7Line,CA7GrossReceiptsOrMileageBasisMedicalExpenseBenefi,Gross Receipts Or Mileage Basis Medical Expense Benefits,CA7MedicalExpenseBenefits12,Medical Expense Benefits Coverage
CA7Line,CA7GrossReceiptsOrMileageBasisMedicalExpenseBenefi,Gross Receipts Or Mileage Basis Medical Expense Benefits,CA7LiabLimit100000Premium1,"$100,000 Limit Liablity Premium"
CA7Line,CA7ExperienceRatingModificationThirdLatestYear,Commercial Auto Experience Rating Modification Third Latest Year,CA7ThirdLatestYearLatestLossValuationDate,Latest Loss Valuation Date
CA7Line,CA7ExperienceRatingModificationThirdLatestYear,Commercial Auto Experience Rating Modification Third Latest Year,CA7ThirdLatestYearTotalIncludableLmtdLosses,Total Includable Losses Limited By MSL (Liability Losses)
