LOB,CoverageName,CoverageCode
WRBGeneralLiabilityLine,"Explosion, Collapse and Underground Property Damage Hazard",WGLExcExplosionCollapse
WRBGeneralLiabilityLine,Exclusion - Infant or Child Products,WGLExcInfantChildProducts
WRBGeneralLiabilityLine,FIREARMS LIMITATION - VIOLATION OF LAW,WGLExcFirearmsLimitation
WRBGeneralLiabilityLine,Minimum Premium and Minimum Retained Premium Amendatory Endorsement,WGLCndMinimumPremium
WRBGeneralLiabilityLine,Exclusion - Designated Professional Services,WGLExcDesignatedProfessionalServices
WRBGeneralLiabilityLine,Limitation of Coverage to Designated Premises,WGLCndLimitationOfCoverageToDeisgnatedPremises
WRBGeneralLiabilityLine,Pesticide or Herbicide Applicator - Limited Coverage,WGLCovPesHerAppLim
WRBGeneralLiabilityLine,WATERCRAFT RENTAL TO OTHERS / BOATS,WGLCndWatercraft
WRBGeneralLiabilityLine,Exclusion - Communicable or Infectious Disease,WGLExcCommunicableOrInfectDisease
WRBGeneralLiabilityLine,Silica or Silica-Related Dust Exclusion,WGLExcSilicaOrSilicaRelatedDust
WRBGeneralLiabilityLine,Coverage Extension - Security And Patrol Agency Professional Liability,WGLCovCGLCovExtSecandPat
WRBGeneralLiabilityLine,ADDITIONAL INSURED - CO-OWNER OF INSURED PREMISES,WGLCovAICoOwnerInsuredPremises
WRBGeneralLiabilityLine,Supplementary Payments Included Within the Limit of Liability,WGLCndSupplementaryPaymentsIncluded
WRBGeneralLiabilityLine,Amendment of Coverage Territory Definition,WGLCndAmendCovTerritoryDef
WRBGeneralLiabilityLine,Exclusion - Products Prior to Specified Date,WGLExcProductsPriorToSpecDate
WRBGeneralLiabilityLine,"Conditional Exclusions - Wrecking, Dismantling or Salvage Operations",WGLExcWreckDismantlingOrsalvageOps
WRBGeneralLiabilityLine,PROFESSIONAL LIABILITY EXCLUSION - COMPUTER DATA PROCESSING,WGLExcPLComputerDataProcessing
WRBGeneralLiabilityLine,Wyoming - Stop Gap - Employers Liability Coverage Endorsement,WGLCovWYStopGapEL
WRBGeneralLiabilityLine,Professional Liability Exclusion - Computer-Related Services,WGLExcPLComputerRelatedServices
WRBGeneralLiabilityLine,"Additional Insured - Owners, Lessees or Contractors - Completed Operations - When Required by Written Contract",WGLCovAIOwnerLesseeContract
WRBGeneralLiabilityLine,Lawn Care Services - Definition and Limited Pollution Coverage,WGLCndLawnCareSvcDefLimPollutionCov
WRBGeneralLiabilityLine,Earth Movement Exclusion,WGLExcEarthMovementSched
WRBGeneralLiabilityLine,Exclusion - Designated Professional Services,WGLExcDesignatedProfessionalServicesAsp
WRBGeneralLiabilityLine,Absolute Employers Liability Exclusion,WGLExcAbsoluteEmployersLiability
WRBGeneralLiabilityLine,Supplementary Payments,WGLCovInsuringAgreements
WRBGeneralLiabilityLine,Exclusion - Emergency Pull Cord System,WGLExcEmergencyPullCordSystem
WRBGeneralLiabilityLine,Exclusion - Trampolines and Enclosed Spheres,WGLExcTrampolinesEnclosedSpheres
WRBGeneralLiabilityLine,Exclusion - Products/Completed Operations Hazard (Designated Products Excepted),WGLExcOprtnHazardDesignatedProduct
WRBGeneralLiabilityLine,ADDITIONAL INSURED - GRANTOR OF LICENSES - AUTOMATIC STATUS WHEN REQUIRED BY LICENSOR,WGLCovAIAddlInsGrantorLicensAuStRqByLicnsor
WRBGeneralLiabilityLine,ADDITIONAL INSURED - OWNERS OR OTHER INTERESTS FROM WHOM LAND HAS BEEN LEASED,WGLCovAIOwnersOrOtherWhomLandLeased
WRBGeneralLiabilityLine,Exclusion - Insurance And Related Operations,WGLExcInsuranceRelatedOperations
WRBGeneralLiabilityLine,Fungi or Bacteria Exclusion,WGLExcFungiOrBacteria
WRBGeneralLiabilityLine,ADDITIONAL INSURED - OWNERS OR OTHER INTERESTS FROM WHOM LAND HAS BEEN LEASED,WGLCovAIOwnersOrOtherLandLeased
WRBGeneralLiabilityLine,EXCLUSION - SPECIFIED THERAPEUTIC OR COSMETIC SERVICES,WGLExcSpecifiedTherapaeuticOrCosmetic
WRBGeneralLiabilityLine,Abuse or Molestation Exclusion,WGLExcAbuseOrMolestation
WRBGeneralLiabilityLine,ADDITIONAL INSURED - COMPLETED OPERATIONS - SCHEDULED PERSON OR ORGANIZATION FOR DESIGNATED PROJECT,WGLCovAIAddlInsCompOpsSchdPersOrgDesigProj
WRBGeneralLiabilityLine,Hired Auto and Non-Owned Auto Liability,WGLCovHiredAndNonOwnedAuto
WRBGeneralLiabilityLine,Contractor Insurance Agreement - Deductible Penalty ,WGLCndContractorInsAgrmntDeductPenalty
WRBGeneralLiabilityLine,Exclusion - Damage to Work Performed by Subcontractors on Your Behalf,WGLExcDamageToWorkPerforemdBySubContractorsOnYou
WRBGeneralLiabilityLine,Exclusion â?? Hot Roofing Operations,WGLExcHotRoofingOperations
WRBGeneralLiabilityLine,Limited Product Withdrawal Expense Coverage - Government-Ordered Withdrawals Only,WGLCovLimitedProductWithdrawalExpGovtOrdered
WRBGeneralLiabilityLine,Exclusion - Designated Hazards or Operations,WGLExcDesignatedHazardOrOperations
WRBGeneralLiabilityLine,Designated Products Exclusion - All Products Originating From Designated Manufacturers,WGLExcDesigProdOrigFromDesigManufacturer
WRBGeneralLiabilityLine,Garagekeepers Watercraft Coverage - Legal Liability Only,WGLCovGaragekeepersWatercraftLegalLiability
WRBGeneralLiabilityLine,Designated Products Exclusion Related to E-Cigarettes,WGLExcAdditionalDesignatedProductsECigarette
WRBGeneralLiabilityLine,Intellectual Property Exclusion (Advertising Injury),WGLExcIntellectualProperty
WRBGeneralLiabilityLine,Exclusion - Erroneous Delivery Or Mixture And Resulting Failure Of Seed To Germinate - Seed Merchants,WGLExcErroneousDelivery
WRBGeneralLiabilityLine,Exclusion - Fire or Smoke Limited Optional Coverage Endorsement (Defense Within Limits),WGLCovExcFireSmokeLimOptCovEndDWLimits
WRBGeneralLiabilityLine,Excess Provision - Vendors,WGLCndExcessProvision
WRBGeneralLiabilityLine,Limited Exclusion - Contractors - Professional Liability,WGLExcContractorsProfLiab
WRBGeneralLiabilityLine,Exclusion - Professional Veterinarian Service,WGLExcProfVeterinarialService
WRBGeneralLiabilityLine,Grantor of Franchise,WGLCovAIGrantorOfFranchise
WRBGeneralLiabilityLine,ADDITIONAL INSURED - LESSOR OF LEASED EQUIPMENT,WGLCovAILessorOfLeasedEquipment
WRBGeneralLiabilityLine,"Cannabidiol (CBD) - Modified Designated Products, Supplements And Additives Exclusion",WGLExcAdditionalDesignatedProductsCBD
WRBGeneralLiabilityLine,Specified Operations Exclusion,WGLExclusionSpecifiedOperations
WRBGeneralLiabilityLine,Machinery Operators Damage to Property Coverage,WGLCovMachOperDamtoProp
WRBGeneralLiabilityLine,"Supplemental Extended Reporting Period Endorsement (AR, MO or VT only)",WGLCndSuppExtReportPeriodEndtARMOVT
WRBGeneralLiabilityLine,"Engineers, Architects or Surveyors",WGLCovAIEngArchitectSurvivors
WRBGeneralLiabilityLine,Exclusion - Camps Or Campgrounds,WGLExcCampsOrCampgrounds
WRBGeneralLiabilityLine,"Exclusion - Described Hazards (Carnivals, Circuses And Fairs)",WGLExcDescribedHazardsCarnivals
WRBGeneralLiabilityLine,Exclusion - Unscheduled Demolition Projects,WGLExcUnscheduledDemolitionPrjts
WRBGeneralLiabilityLine,Remodeling Contractors - Classification Description,WGLCndRemodelingContractorsClassificationDescrip
WRBGeneralLiabilityLine,Exclusion - Intellectual Property Rights,WGLExcIntellectualPropRights
WRBGeneralLiabilityLine,Colleges Or Schools (Limited Form),WGLCndCollegesOrSchoolsLimitedForm
WRBGeneralLiabilityLine,"Microorganisms, Biological Organisms, Bioaerosols Or Organic Contaminants Exclusion",WGLExcTotalMicroOrgBioOrgBioAreosolsOrgCont
WRBGeneralLiabilityLine,Designated Operations - Automatic Status,WGLCovAIDesignatedOperations
WRBGeneralLiabilityLine,Exclusion - Condominium Cooperative or Common Interest Development Conversion,WGLExcCondominiumCoopOrComm
WRBGeneralLiabilityLine,Exclusion - Designated Person(s) or Organization(s),WGLExcDesignatedPersonOrg
WRBGeneralLiabilityLine,Additional Insured - Vendors - Automatic Status When Required in a Written Contract or Agreement,WGLCovAIAutoStatusContractOrAgreement
WRBGeneralLiabilityLine,Special Exclusions - Joint Form (Claims Made),WGLExcSpecialJoinFormCM
WRBGeneralLiabilityLine,State of Governmental Agency or Subdivision or Political Subdivision - Permits or Authorizations,WGLCovAIGovtAgencyOrSubdivision
WRBGeneralLiabilityLine,Waiver of Transfer of Rights of Recovery Against Others to Us â?? Automatic Status When Required in Contract or Agreement (Blanket),WGLCndWaivTranOfRightsOfRecovAgainstOthToUsAutoS
WRBGeneralLiabilityLine,Terrorism - Extended Reporting Period,WGLCovTerrorismERP
WRBGeneralLiabilityLine,Notice of Cancellation - Pesticide or Herbicide Applicators,WGLCndNoticeOfCancPestOrHerbApplicators
WRBGeneralLiabilityLine,Conditional Exclusion - Lifesaving Equipment,WGLCndCondExclLifesavingEquipment
WRBGeneralLiabilityLine,ADDITIONAL INSURED - MANAGERS OR LESSORS OF PREMISES,WGLCovAIManagerOrLessorOfPrem
WRBGeneralLiabilityLine,Terrorism Exclusion,WGLExcConditionalExclusionOfTerrorism
WRBGeneralLiabilityLine,Conditional Exclusion â?? Water Related Hazard Sign Posting Requirement,WGLCndCondExclWaterRelatedHazSignPostReq
WRBGeneralLiabilityLine,Injury to Contractor Exclusion,WGLInjuryToContractorExcln
WRBGeneralLiabilityLine,Exclusion - Property Entrusted,WGLExcPropertyEntrusted
WRBGeneralLiabilityLine,Assault or Battery Limited Liability Coverage,WGLCovAssaultOrBatteryLimLiaCov
WRBGeneralLiabilityLine,Binding Arbitration,WGLCndBindingArbitration
WRBGeneralLiabilityLine,Exclusion - Work on Existing Foundations,WGLExcWorkOnExistingFoundations
WRBGeneralLiabilityLine,Cross Liability Exclusion,WGLExcCrossLiability
WRBGeneralLiabilityLine,Waiver of Transfer of Rights or Recovery Against Others to Us (Waiver of Subrogation) - Automatic,WGLCndWaiverTransferOfRights
WRBGeneralLiabilityLine,Exclusion - Asbestos,WGLExcAsbestos
WRBGeneralLiabilityLine,Exclusion - All Operations Covered by a Consolidated - Wrap-Up - Insurance Program,WGLExcAllOpCovByConsolidatedWrapUp
WRBGeneralLiabilityLine,Limitation - Off Road Vehicle,WGLCndLimitationOffRoadVehicle
WRBGeneralLiabilityLine,Failure to Supply Exclusion,WGLExcFailureToSupplyInternet
WRBGeneralLiabilityLine,Conditional Exclusions - Contractors Subcontracted Work,WGLCndCondExclContractorsSubcontractedWork
WRBGeneralLiabilityLine,Exclusion - Media and Internet Liability,WGLExcMediaAndInternetLiability
WRBGeneralLiabilityLine,"Additional Insured - Owners Association Members - Condominiums, Home, Townhouse or Similar Assoc.",WGLCovAIAddlInsOwnAssocMemCondoHomeTownSim
WRBGeneralLiabilityLine,Additional Exclusions â?? Electronic Data Processing,WGLExcAddElectronicDataProcessing
WRBGeneralLiabilityLine,ADDITIONAL INSURED - UNIT-OWNERS OF TOWNHOUSE OR HOMEOWNER ASSOCIATIONS,WGLCovAIAddlInsUnitOwnTownOrHOA
WRBGeneralLiabilityLine,Construction Project General Aggregate Limit When Required By Contract And Maximum Per Policy General Aggregate Limit,WGLCndConstrProjGenAggLimitReqAndMaxPerPolGenAgg
WRBGeneralLiabilityLine,Contractors Extension Endorsement,WGLCovCGLContExtensionEnd
WRBGeneralLiabilityLine,Earlier Notice of Cancellation or Nonrenewal By Us to Designated Person or Organization,WGLCndEarlierNoticeCancNonRnwByUsDesPersnOrOrg
WRBGeneralLiabilityLine,Marijuana Exclusion (With Exception For Industrial Hemp),WGLExcMarijuana
WRBGeneralLiabilityLine,Professional Liability Exclusion - Health Or Exercise Clubs Or Commercially Operated Health Or Exercise Facilities,WGLExcHealthExerciseClubs
WRBGeneralLiabilityLine,Illinois Changes - Condominiums,WGLCndILChangesCondominiums
WRBGeneralLiabilityLine,Construction Exclusions - NY/CO,WGLExcConstructionExcNYCO
WRBGeneralLiabilityLine,Concessionaires Trading Under Your Name,WGLCovAIConcessTradUnderYourName
WRBGeneralLiabilityLine,Exclusion - Professional Services,WGLExcProfessionalServiceExclusion
WRBGeneralLiabilityLine,Exclusion - Cancer,WGLExcExclCancer
WRBGeneralLiabilityLine,Amendment - Travel Agency Tours (Limitation of Coverage),WGLCndAmendTravAgenToursLimitOfCov
WRBGeneralLiabilityLine,Deductible Liability,WGLCovDeductibleLiability
WRBGeneralLiabilityLine,Managers or Lessors of Premises,WGLCovAIManagersOrLessors
WRBGeneralLiabilityLine,North Dakota - Stop Gap - Employers Liability Coverage Endorsement,WGLCovNDStopGapEL
WRBGeneralLiabilityLine,Waiver of Transfer of Rights of Recovery Against Others to Us,WGLCndWaiverOfRightOfRecoveryAgnstOthersToUs
WRBGeneralLiabilityLine,Exclusion - Continuous or Progressive Damage,WGLExcContinuousProgressiveDamage
WRBGeneralLiabilityLine,Earlier Notice Of Cancellation Provided By Us,WGLCndEarlierNoticeOfCancProvByUs
WRBGeneralLiabilityLine,ADDITIONAL INSURED - GRANTOR OF FRANCHISE,WGLCovAIGrantorFranciseAddltn_Ext
WRBGeneralLiabilityLine,Construction Limitations,WGLExcConstructionLimitations
WRBGeneralLiabilityLine,"Additional Insured - Owners, Lessees, Contractors - Auto Status for Other Parties When Required in Written Construction Agreement",WGLCovAIOwnerLesseAutoStatusForOtherParties
WRBGeneralLiabilityLine,Additional Insured - Automatic Status for Specified Relationships,WGLCovAIAddlInsAutoStatusSpecifiedRelations
WRBGeneralLiabilityLine,Addl Ins - Owners Lessees Contr - Auto Status for Other Parties When Reqd in Written Construc Agree,WGLCovAIAddlInsOwnLessContAuOthPrtRqWrtCnst
WRBGeneralLiabilityLine,Amendment of Liquor Liability Exclusion,WGLExcAmendementOfLiquorLiability
WRBGeneralLiabilityLine,Additional Insured - Primary and Noncontributory,WGLCovAIPrimaryNoncontrib
WRBGeneralLiabilityLine,Amendatory Endorsement - Instructors,WGLCndAmendatoryEndorsementInstructors
WRBGeneralLiabilityLine,Exclusion - TRICHLOROETHYLENE (TCE),WGLExcTrichloroethylene_Ext
WRBGeneralLiabilityLine,Professional Services Exclusion,WGLExcProfessionalServices
WRBGeneralLiabilityLine,Firearm Services Errors or Omissions Endorsement,WGLCovCGLFirearmServiceEnd
WRBGeneralLiabilityLine,Vaporizing Device and Vaporizing Cartridge Liability,WGLCovVaporizingDeviceAndCartridge
WRBGeneralLiabilityLine,ADDITIONAL INSURED - DESIGNATED PERSON OR ORGANIZATION,WGLCovAIDesignatedPersonOrOrg
WRBGeneralLiabilityLine,Additional Insured - Church Members and Officers,WGLCovAIAddlInsChurchMembersOfficers
WRBGeneralLiabilityLine,Coverage Extension - Designated Personal Enhancement Services Professional Liability,WGLCovDesigPersServProfLiab
WRBGeneralLiabilityLine,ADDITIONAL INSURED - CONTROLLING INTEREST,WGLCovAIControlInterestAspire
WRBGeneralLiabilityLine,Exclusion - Intercompany Product Suits,WGLExcIntercompanyProductSuits
WRBGeneralLiabilityLine,"EXCLUSION - INSPECTION, APPRAISAL AND SURVEY COMPANIES",WGLExcInspectionAppraisal
WRBGeneralLiabilityLine,Limited Swimming Pool Pop-Up Liability Coverage,WGLCovLimitSwimPoolPopLiab
WRBGeneralLiabilityLine,Canine Liability Exclusion (Absolute),WGLExcCanineLiability
WRBGeneralLiabilityLine,"Exclusion - Overspray, Spillage, Leakage or Overflow",WGLExcOverspraySpillageLeakageOverflow
WRBGeneralLiabilityLine,Non-Stacking of Limits of Insurance Endorsement,WGLCndNonStackingLimits
WRBGeneralLiabilityLine,Automatic Status for Designated Operations,WGLCovAIAutomaticStatusForDesigOper
WRBGeneralLiabilityLine,Additional Insured - Vendors - Primary and Noncontributory - Automatic Status When Required in a Written Contract or Agreement,WGLCovAIPrimaryNoncontribStatReq
WRBGeneralLiabilityLine,Total Exclusion - Engineered Nanoparticles,WGLExcEngineeredNanoparticles
WRBGeneralLiabilityLine,Exclusion - Weapons,WGLExcWeapons
WRBGeneralLiabilityLine,Additional Named Insured and Retroactive Date Endorsement,WGLCovAddNamedInsAndRetroDateEndSched
WRBGeneralLiabilityLine,Employee Benefits Liability Coverage Claims Made Coverage,WGLCovEmpBenefitsClaimsMade
WRBGeneralLiabilityLine,Snow Plow Operations Coverage,WGLCovCGLSnowPlawOperCov
WRBGeneralLiabilityLine,Concessionaires Trading Under Your Name,WGLCovAIConcTradUnderYourName
WRBGeneralLiabilityLine,Exclusion - Eviction,WGLExcEviction
WRBGeneralLiabilityLine,Additional Named Insured and Retroactive Date Endorsement ,WGLCovAddNamedInsAndRetroDateEnd
WRBGeneralLiabilityLine,Work Performed By Contractor Exclusion,WGLExcWorkPerformedByContractor
WRBGeneralLiabilityLine,Assault and Battery Limited Liability Coverage,WGLCovAssOrBatLimLiabCovDefCostWithLimit
WRBGeneralLiabilityLine,"Total Exclusion - Subsidence or Movement of Soil, Land, Bedrock or Earth",WGLExcTotalExcSubsidenceMovementOfSoilLandBedroc
WRBGeneralLiabilityLine,Additional Conditions and Exclusions - Real Estate Property Managers or Agents,WGLCndAddlCondAndExcRealEstPropMgrsAgents
WRBGeneralLiabilityLine,Limited Contractual Liability Coverage For Personal And Advertising Injury,WGLCndLimContrLiabCovForPersAndAdvInjury
WRBGeneralLiabilityLine,Amendment of Other Insurance - Excess Provision (Construction Contracts),WGLCndAmendOtherInsExcessProvConstrCont
WRBGeneralLiabilityLine,State or Governmental Agency or Subdivision or Political Subdivision - Permits or Authorizations,WGLCovAIStatOrGovAgncyOrSubOrPolSubPermorAuth
WRBGeneralLiabilityLine,Exclusion - Tobacco Cannabis or Related Products,WGLExcTobaccoCannabisPdts
WRBGeneralLiabilityLine,Additional Exclusions - Interior Decorators,WGLExcInteriorsDecorators
WRBGeneralLiabilityLine,Additional Exclusions - Telephone Answering Service,WGLExcTelephoneAnsweringService
WRBGeneralLiabilityLine,Damage to Work Performed by Subcontractors on Your Behalf,WGLExcSubcontractorsDamage
WRBGeneralLiabilityLine,Specified Operations Endorsement,WGLCndSpecifiedOperations
WRBGeneralLiabilityLine,Conditional Exclusion - Personal Flotation Device,WGLCndCondExclPersonalFlotationDevice
WRBGeneralLiabilityLine,Exclusion - Emotional Distress or Mental Anguish,WGLExcEmotDistressOrMentalAng
WRBGeneralLiabilityLine,Exclusion - Concrete Products Rip and Tear,WGLExcConcretePdtsRipandTear
WRBGeneralLiabilityLine,Amendment of Conditions - Other Insurance,WGLCndAmendCondOtherInsurance
WRBGeneralLiabilityLine,Exclusion - Animals,WGLExcAnimals
WRBGeneralLiabilityLine,"Exclusion - Construction Operations (Non-Structural Repair, Service, Remodeling, Renovation, And Alteration operations Excepted)",WGLExcConstoperationsNonStrucRepair
WRBGeneralLiabilityLine,Limitation - Oil or Gas Operations,WGLCndLimitationOilOrGasOperations
WRBGeneralLiabilityLine,ADDITIONAL INSURED - STATE OR GOVERNMENTAL AGENCY OR SUBDIVISION OR POLITICAL SUBDIVISION - PERMITS OR AUTHORIZATIONS RELATING TO PREMISES,WGLCovAIStateOrGovPermitOrAuthRelToPrem
WRBGeneralLiabilityLine,"Owners, Lessees or Contractors - Automatic Status When Required in a Written Construction Agreement With You",WGLCovAIOwnersLeeses
WRBGeneralLiabilityLine,ADDITIONAL INSURED - STATE OR GOVERNMENTAL AGENCY OR SUBDIVISION OR POLITICAL SUBDIVISION - PERMITS OR AUTHORIZATIONS,WGLCovAIStateOrGovPermitOrAuth
WRBGeneralLiabilityLine,EXCLUSION - SERVICES FURNISHED BY HEALTH CARE PROVIDERS,WGLExcServiceFurnishedProviders
WRBGeneralLiabilityLine,Exclusion - Misdelivery (Total),WGLExcMisdeliveryTotal
WRBGeneralLiabilityLine,Known Event Incident Injury or Damage Exclusion,WGLExcKnownEvent
WRBGeneralLiabilityLine,Amendment of Other Insurance - Excess Provision,WGLCndAmendOtherInsExcessProvision
WRBGeneralLiabilityLine,"Broadcasting, Telecasting and Advertising Activity Exclusion",WGLExcBroadcastingTelecastingAdvertising
